,Unnamed: 0,image,depth,dataset,normal,control_geo
26603,26603,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0036.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0036.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0036.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0036.tonemap.png
26604,26604,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0037.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0037.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0037.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0037.tonemap.png
26605,26605,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0038.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0038.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0038.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0038.tonemap.png
26606,26606,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0040.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0040.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0040.tonemap.png
26607,26607,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0041.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0041.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0041.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0041.tonemap.png
26608,26608,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0042.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0042.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0042.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0042.tonemap.png
26609,26609,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0043.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0043.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0043.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0043.tonemap.png
26610,26610,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0045.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0045.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0045.tonemap.png
26611,26611,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0046.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0046.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0046.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0046.tonemap.png
26612,26612,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0047.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0047.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0047.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0047.tonemap.png
26613,26613,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0024.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0024.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0024.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0024.tonemap.png
26614,26614,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0029.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0029.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0029.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0029.tonemap.png
26615,26615,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0034.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0034.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0034.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0034.tonemap.png
26616,26616,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0039.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0039.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0039.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0039.tonemap.png
26617,26617,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0044.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0044.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0044.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0044.tonemap.png
26618,26618,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0048.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0048.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0048.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0048.tonemap.png
26619,26619,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0050.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0050.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0050.tonemap.png
26620,26620,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0051.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0051.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0051.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0051.tonemap.png
26621,26621,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0052.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0052.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0052.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0052.tonemap.png
26622,26622,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0053.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0053.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0053.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0053.tonemap.png
26623,26623,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0055.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0055.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0055.tonemap.png
26624,26624,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0056.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0056.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0056.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0056.tonemap.png
26625,26625,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0057.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0057.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0057.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0057.tonemap.png
26626,26626,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0058.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0058.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0058.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0058.tonemap.png
26627,26627,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0060.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0060.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0060.tonemap.png
26628,26628,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0061.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0061.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0061.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0061.tonemap.png
26629,26629,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0062.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0062.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0062.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0062.tonemap.png
26630,26630,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0063.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0063.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0063.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0063.tonemap.png
26631,26631,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0065.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0065.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0065.tonemap.png
26632,26632,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0066.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0066.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0066.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0066.tonemap.png
26633,26633,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0067.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0067.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0067.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0067.tonemap.png
26634,26634,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0068.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0068.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0068.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0068.tonemap.png
26635,26635,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0070.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0070.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0070.tonemap.png
26636,26636,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0049.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0049.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0049.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0049.tonemap.png
26637,26637,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0054.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0054.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0054.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0054.tonemap.png
26638,26638,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0059.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0059.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0059.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0059.tonemap.png
26639,26639,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0064.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0064.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0064.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0064.tonemap.png
26640,26640,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0071.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0071.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0071.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0071.tonemap.png
26641,26641,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0072.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0072.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0072.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0072.tonemap.png
26642,26642,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0073.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0073.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0073.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0073.tonemap.png
26643,26643,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0075.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0075.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0075.tonemap.png
26644,26644,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0077.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0077.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0077.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0077.tonemap.png
26645,26645,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0078.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0078.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0078.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0078.tonemap.png
26646,26646,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0080.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0080.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0080.tonemap.png
26647,26647,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0081.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0081.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0081.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0081.tonemap.png
26648,26648,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0082.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0082.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0082.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0082.tonemap.png
26649,26649,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0083.tonemap.jpg,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_hdf5/frame.0083.depth_meters.hdf5,hy,../../data/hy/ai_024_010/ai_024_010/images/scene_cam_00_geometry_preview/frame.0083.normal_cam.png,../../data/depthanything/hy/ai_024_010/ai_024_010/images/scene_cam_00_final_preview/frame.0083.tonemap.png
